EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.072700,0.045400,0.012600,0.096500,0.015100,0.062700,0.003100,0.008900,1.7042,1.7298,0.001100,0.007200,0.033500,1.0050,0.2421,0.017200,0.3894,0.002900,0,0.3836,0.028500,0.000800,0.002400,0.3137,0.4193,0.001400,0.000800,0.002200,0.015000,0.048400,0.3530,0.083300,0.001500,0.021800,0.001200,0.001700,0.1103,0.013800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,48,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.094198,0,26,0,0,0.2937,0.3879,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0601,10211.4062,5568.8477,6285.4062,0,15780.2539,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1252,0.1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067000,0.1483,0.010700,0.1354,0.015600,0.075300,0.002100,0.027700,1.8478,1.8918,0.001400,0.010300,0.038400,1.5514,0.4141,0.020300,0.4929,0.004500,2.6636,0.3566,0.026200,0.000600,0.002100,0.1138,0.2621,0.002500,0.001300,0.002200,0.015600,0.050500,0.3900,0.2582,0.001400,0.025000,0.001500,0.001500,0.1131,0.014200,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,2,13,0,13,0,0,2,4,0,0,0,0,0,0,0,0.098612,0,23,0,0,0.3653,0.4639,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4727,10212.3242,5568.8477,6285.4062,0,15781.1719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.1131,0.079400,0,0,0,3113,346,0,0.1804,0,0,0,0,0,0,0,0,0,0,0
,0.072400,0.055500,0.015900,0.1477,0.016300,0.068800,0.002600,0.008000,1.7784,1.8011,0.001500,0.008300,0.034700,0.9899,0.2531,0.014600,0.3630,0.003300,0,0.3466,0.025300,0.000700,0.002700,7.2439,7.4447,0.001900,0.001000,0.004500,0.021300,0.044800,0.4673,0.074200,0.001300,0.023600,0.001200,0.001200,0.1346,0.015700,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1252,0,30,0,0,0.3859,0.5111,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3417,10211.2344,5568.8477,6285.4062,0,15780.0820,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1553,0,7.2387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066900,0.1250,0.014700,0.095300,0.016000,0.095000,0.002400,0.006700,1.7139,1.7350,0.001100,0.007100,0.035600,2.2156,0.2719,0.015700,0.3950,0.003600,2.1281,0.2946,0.026000,0.000700,0.002200,0.003800,0.2034,0.001600,0.000800,0.002200,0.014800,0.043700,0.5638,0.2419,0.001600,0.022600,0.001400,0.001600,0.1254,0.015000,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,7,7,0,1,314,0,14,0,0,1,7,0,0,0,0,0,0,0,0.081390,0,21,2.9102,0,0.6580,0.7394,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0741,10210.9883,5568.8477,6285.4062,0,15779.8359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,4.9318,0,0,0.079700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070400,0.045100,0.016900,0.098000,0.014800,0.077800,0.002700,0.009200,1.7660,1.7908,0.001800,0.007600,0.035500,1.0940,0.2606,0.014600,0.3709,0.003300,0,0.4440,0.028700,0.001100,0.002800,0.004300,0.2163,0.001800,0.000900,0.001900,0.013800,0.046900,0.2978,0.1328,0.001700,0.021500,0.001100,0.001200,0.092900,0.009300,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.080813,0,24,0,0,0.2480,0.3288,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4631,10210.9727,5568.8477,6285.4062,0,15779.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1577,0,0,0,0,2836,361,0,0.1814,0,0,0,0,0,0,0,0,0,0,0
,0.064400,0.091000,0.011000,0.091200,0.014500,0.030400,0.002200,0.008900,1.7970,1.8202,0.001300,0.006300,0.035400,1.0478,0.2342,0.015600,0.3641,0.003200,2.1612,0.3520,0.031200,0.000700,0.068200,0.004200,0.2135,0.001600,0.000800,0.002200,0.015900,0.045700,0.3775,0.1814,0.001600,0.021300,0.001400,0.001800,0.3830,0.012800,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,4,4,0,1,13,0,13,1,0,0,4,0,0,0,0,0,0,0,0.093393,0,27,0,0,0.3056,0.3990,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0546,10210.8008,5568.8477,6285.4062,0,15779.6484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,3.6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.069600,0.048500,0.016400,0.1009,0.015400,0.081200,0.002600,0.007700,2.0165,2.0394,0.002200,0.009500,0.036400,1.0655,0.2899,0.017000,0.4320,0.003700,0,0.3967,0.025600,0.001000,0.002800,0.004300,0.1981,0.001400,0.000900,0.002000,0.014200,0.043000,0.3782,0.089700,0.001700,0.019500,0.001200,0.001600,0.093800,0.010700,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.091206,0,26,0,0,0.3246,0.4158,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9244,10210.6875,5568.8477,6285.4062,0,15779.5352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.071400,0.1041,0.012800,0.1003,0.015300,0.060700,0.002900,0.007900,1.7876,1.8103,0.001400,0.007800,0.036000,0.9672,0.2538,0.014500,0.3689,0.003000,3.5947,0.2993,0.027300,0.000900,0.002400,0.004800,0.2150,0.001500,0.001000,0.002100,0.015800,0.058400,0.3845,0.2069,0.002100,0.026000,0.001700,0.002100,0.1248,0.015800,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,0,13,0,13,0,0,1,4,0,0,0,0,0,0,0,0.092894,0,22,0,0,0.3170,0.4099,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7533,10210.6719,5568.8477,6285.4062,0,15779.5195,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.1946,0,0,0,0,1316,351,0,0.1626,0,0,0,0,0,0,0,0,0,0,0
,0.064900,0.055300,0.012200,0.1162,0.015400,0.059700,0.002000,0.006100,1.6972,1.7161,0.001800,0.009200,0.040300,1.4184,0.4086,0.022300,0.5174,0.005700,0,0.4789,0.027000,0.000800,0.002100,6.3302,6.5390,0.001700,0.001000,0.003500,0.018900,0.046300,0.4683,0.092100,0.001900,0.046200,0.001300,0.001600,0.1043,0.012500,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1003,0,24,0,0,0.4122,0.5125,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4328,10210.6094,5568.8477,6285.4062,0,15779.4570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1909,0,6.3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.081300,0.095500,0.014000,0.099200,0.017700,0.096500,0.002300,0.007400,1.9167,1.9382,0.001300,0.007300,0.033800,2.1027,0.2809,0.015300,0.3377,0.003300,2.5305,0.3385,0.032700,0.000900,0.002700,0.004300,0.2329,0.001400,0.000800,0.002300,0.016400,0.055000,0.4015,0.2156,0.002100,0.026200,0.001700,0.002000,0.1295,0.016200,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,1,14,0,14,0,0,1,4,0,0,0,0,0,0,0,0.097901,0,27,0,0,0.3304,0.4283,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6886,10210.3477,5568.8477,6285.4062,0,15779.1953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.0805,0,0,0.081300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064500,0.049300,0.013800,0.094700,0.015000,0.075000,0.002400,0.007000,2.1905,2.2123,0.001500,0.011300,0.040700,1.0387,0.3622,0.018700,0.4584,0.004300,0,0.3476,0.022600,0.000700,0.002300,0.005600,0.2632,0.001600,0.001200,0.002000,0.015900,0.038700,0.3650,0.095100,0.001400,0.021200,0.001600,0.001300,0.1045,0.015100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.089407,0,24,0,0,0.3149,0.4043,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7591,10211.4805,5568.8477,6285.4062,0,15780.3281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1566,0,0,0,0,1370,364,0,0.1528,0,0,0,0,0,0,0,0,0,0,0
,0.069800,0.1256,0.011900,0.096300,0.015500,0.029800,0.002300,0.008700,1.4411,1.4638,0.001300,0.004700,0.030100,1.3424,0.2998,0.016200,0.3512,0.003500,3.4408,0.4732,0.036700,0.000800,0.071800,0.004500,1.1266,0.001500,0.001100,0.002800,0.017300,0.045900,0.5832,0.2196,0.004200,0.019400,0.001300,0.001500,0.097200,0.012500,0.000100,0,0,0,0,0,57,0,0,0,0,0,0,1,1,0,0,46,2,49,0,3,5,5,0,36,17,0,13,1,0,0,5,0,0,0,0,0,0,0,0.1292,0,35,0.9814,0,0.5968,0.7260,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1417,10210.2969,5568.8477,6285.4062,0,15779.1445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.1820,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,0.081100,0.093600,0.013900,0.1100,0.017500,0.073900,0.002300,0.007300,1.7789,1.8011,0.002100,0.010700,0.035300,1.0673,0.3135,0.016600,0.4220,0.005100,0,0.5273,0.039500,0.001300,0.004500,0.004800,0.2447,0.001700,0.001000,0.002500,0.014500,0.057100,0.4190,0.093800,0.001700,0.025200,0.001400,0.001800,0.1079,0.014600,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1273,0,23,0,0,0.3728,0.5001,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8307,10215.2891,5568.8477,6285.4062,0,15784.1367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077100,0.092800,0.012300,0.1059,0.019000,0.065500,0.002600,0.008000,1.9807,2.0045,0.001800,0.009800,0.036400,1.0593,0.2521,0.015500,0.4324,0.003800,2.7284,0.3535,0.029600,0.000600,0.002400,0.004800,0.2374,0.001500,0.000700,0.002500,0.016000,0.1403,0.4475,0.2217,0.001700,0.027500,0.001900,0.002400,0.1209,0.015400,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,4,4,0,1,13,0,13,1,0,1,4,0,0,0,0,0,0,0,0.1021,0,25,0,0,0.3719,0.4740,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1769,10222.3516,5568.8477,6285.4062,0,15791.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,4.3101,0,0,0,0,1522,352,0,0.1790,0,0,0,0,0,0,0,0,0,0,0
,0.073400,0.072600,0.016100,0.1367,0.017100,0.087200,0.002400,0.007200,1.8022,1.8249,0.001600,0.007700,0.039100,1.0384,0.3559,0.017900,0.5527,0.004000,0,0.3909,0.026800,0.000300,0.002100,10.0914,10.3973,0.002400,0.001100,0.004600,0.025900,0.1179,0.5654,0.1121,0.001600,0.023200,0.001400,0.002000,0.1000,0.012400,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,45,3,48,0,4,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1439,0,28,0,0,0.4794,0.6233,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2256,10218.2891,5568.8477,6285.4062,0,15787.1367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1569,0,10.0851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.059100,0.091200,0.011600,0.080700,0.014400,0.074000,0.001800,0.006800,1.8181,1.8375,0.001300,0.006700,0.032400,2.1506,0.3039,0.015300,0.3906,0.003500,2.5305,0.2592,0.028900,0.001000,0.002100,0.004400,0.2059,0.001600,0.000900,0.001900,0.013200,0.047800,0.4239,0.2432,0.001500,0.024500,0.001400,0.001600,0.1586,0.014400,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,48,0,3,4,4,0,1,14,0,14,0,0,1,4,0,0,0,0,0,0,0,0.1017,0,22,0,0,0.3486,0.4503,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3566,10218.2266,5568.8477,6285.4062,0,15787.0742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.0854,0,0,0.067300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070700,0.045200,0.014800,0.1012,0.014500,0.081200,0.002800,0.008000,1.9332,1.9568,0.001500,0.007400,0.033400,0.7668,0.2898,0.016800,0.3816,0.003500,0,0.4447,0.032500,0.000800,0.002300,0.005100,0.2041,0.001200,0.000900,0.002000,0.016500,0.1777,0.3394,0.095300,0.002000,0.020400,0.001300,0.001500,0.098200,0.012200,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.088409,0,27,0,0,0.2853,0.3737,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8284,10218.1484,5568.8477,6285.4062,0,15786.9961,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1375,0,0,0,0,1428,364,0,0.1030,0,0,0,0,0,0,0,0,0,0,0
,0.067100,0.088200,0.013700,0.092300,0.015700,0.068300,0.002500,0.006900,1.7690,1.7904,0.001800,0.007000,0.037900,1.3997,0.2704,0.015300,0.3772,0.003200,3.3152,0.3378,0.029400,0.000900,0.062200,0.004900,0.2122,0.001400,0.000900,0.002400,0.015500,0.051400,0.2906,0.2094,0.001400,0.020100,0.001500,0.001600,0.1001,0.011800,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,1,13,0,13,1,0,2,4,0,0,0,0,0,0,0,0.078697,0,19,0,0,0.2283,0.3070,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7086,10217.9531,5568.8477,6285.4062,0,15786.8008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.076100,0.050300,0.016400,0.095200,0.013600,0.079200,0.002700,0.007700,1.7699,1.7941,0.001500,0.010200,0.043200,0.7171,0.2563,0.015700,0.3876,0.004000,0,0.3321,0.021300,0.000600,0.001900,0.005000,0.1883,0.001100,0.000700,0.001600,0.012200,0.039400,0.3770,0.068800,0.001300,0.017400,0.001200,0.001500,0.096800,0.012800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.090998,0,27,0,0,0.3256,0.4166,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6527,10217.6328,5568.8477,6285.4062,0,15786.4805,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.072200,0.080000,0.014900,0.099600,0.016700,0.075400,0.002300,0.008500,1.5825,1.6042,0.001600,0.007600,0.034600,0.9913,0.3351,0.017600,0.4337,0.003500,3.2099,0.3439,0.027400,0.000800,0.002800,0.004300,0.2072,0.001600,0.000800,0.002300,0.015900,0.045900,0.2974,0.3054,0.001600,0.027700,0.001600,0.001600,0.096700,0.011200,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,0,13,0,13,0,0,2,4,0,0,0,0,0,0,0,0.082299,0,23,0,0,0.2326,0.3149,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9364,10217.0352,5568.8477,6285.4062,0,15785.8828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.0208,0,0,0,0,1286,351,0,0.1200,0,0,0,0,0,0,0,0,0,0,0
,0.1322,0.051300,0.016400,0.1295,0.017400,0.080300,0.002500,0.007800,1.7173,1.7402,0.001600,0.007500,0.039000,0.9918,0.2610,0.014900,0.3765,0.003300,0,0.4685,0.024900,0.000600,0.002100,6.3261,6.5396,0.002200,0.001100,0.004000,0.022700,0.044600,0.3351,0.089600,0.001400,0.020600,0.001400,0.001600,0.1351,0.012900,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.092700,0,22,0,0,0.2822,0.3749,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3186,10217.1875,5568.8477,6285.4062,0,15786.0352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1719,0,6.3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
