EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/GarbageCollection,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/LogFlush
,0.064600,0.081200,0.014200,0.1133,0.013800,0.1165,0.059000,0.071800,0.009600,0,0,0,0,0,1589,107,0,0.1201,71.7606,71.8558,0.001800,0.011900,0.039800,1.8697,0.3834,0.4385,0.020700,0.006300,0.2449,7.7458,0.5170,0.020400,0.000900,0.067900,6.5718,6.7855,6.9382,0.001600,0.000800,0.004000,0.019300,0.058900,0.099300,0.001400,0,0.019600,0.001500,0.001800,0.1317,0,0.015000,0.000200,55,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,6,6,1,0,19,0,19,2,0,3,6,0,0,0,0,0,0,0,0.094999,0,0,0,0,0,0.094999,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3286,4338.1602,5543.8594,6252.5664,0,9882.0195,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.1741,0,0,0.1374,8,0,0,0,0
,0.058700,0.2448,0.011800,0.1325,0.016100,0.1008,0.046300,0.001600,0.007400,0,0,0,0,0,593,180,0,0.2881,91.6896,91.7082,0.002000,0.011800,0.041200,2.3697,0.3032,0.2644,0.015000,0.003200,0.2628,3.5593,0.4165,0.014700,0.000600,0.060800,6.8508,7.0579,7.9239,0.003000,0.001300,0.004100,0.023600,0.1318,0.7811,0.001600,0,0.024700,0.001300,0.001800,0.1429,0,0.011800,0.000100,57,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,5,5,0,12,17,0,14,2,0,3,5,0,0,0,0,0,0,0,0.1787,0,45,1.0117,0,0.8734,1.0521,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0100,4332.8867,5543.8594,6252.5664,0,9876.7461,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.1877,0,0,0.085300,0,0,0,0,0
,0.058800,0.1472,0.011100,0.1245,0.016300,0.089600,0.049700,0.002200,0.006300,0,0,0,0,0,593,112,0,0.1435,104.6631,104.6809,0.001700,0.011000,0.042100,1.4209,0.2919,0.8796,0.021700,0.006300,0.3209,9.7675,0.3457,0.021200,0.000600,0.063800,6.3551,7.8685,7.8195,0.002100,0.001100,0.004200,0.022500,0.055300,0.5957,0.001700,0,0.023600,0.001700,0.002000,0.3536,0,0.012400,0.000100,55,0,0,26,0,0,0,0,1,1,3,3,44,4,49,0,3,8,8,0,5,27,0,27,2,0,3,8,0,0,0,0,0,0,0,0.1466,0,43,0,0,0.4933,0.6399,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.7638,4329.8945,5543.8594,6252.5664,0,9873.7539,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,12.1131,0,0,0.2778,0,0,0,0,0
,0.067000,0.2197,0.010900,0.1688,0.017100,0.1087,0.043700,0.001900,0.007000,0,0,0,0,0,947,160,0,0.2051,108.6853,108.7042,0.001900,0.009700,0.045100,2.5145,0.3081,0.2551,0.015800,0.004300,0.3843,7.7462,0.3652,0.025100,0.000700,0.058100,10.1407,10.6195,10.5928,0.002200,0.001000,0.004700,0.022500,0.064000,1.2426,0.008100,0,0.031000,0.001700,0.002300,0.9543,0,0.018600,0.000200,57,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,3,5,5,0,40,21,0,14,2,0,3,5,0,0,0,0,0,0,0,0.2288,0,46,0.9424,0,1.2937,1.5225,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5259,4327.4102,5543.8594,6252.5664,0,9871.2695,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.5364,1,0,0.2707,0,0,0,0,0
,0.066100,0.1610,0.014000,0.1271,0.015400,0.1303,0.082800,0.002800,0.008100,0,0,0,0,0,1162,160,0,0.2616,121.1893,121.2136,0.002200,0.024100,0.037600,1.2523,0.2986,0.2587,0.017000,0.003700,0.4106,6.0410,0.2444,0.026900,0.000600,0.059100,6.3124,6.4728,7.3077,0.002100,0.000800,0.004200,0.019500,0.048700,0.4988,0.001400,0,0.022300,0.001300,0.001700,0.1334,0,0.013600,0.000100,55,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,13,13,1,0,428,0,27,2,0,3,13,0,0,0,0,0,0,0,0.1063,0,2,3.1777,0,0.6180,0.7243,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.8693,4325.7266,5543.8594,6252.5664,0,9869.5859,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.6525,0,0,0.042300,0,0,0,0,0
,0.055700,0.077400,0.011900,0.1178,0.013700,0.1279,0.076000,0.002700,0.007300,0,0,0,0,0,2200,141,0,0.2619,120.5000,120.5200,0.001700,0.009700,0.040300,2.0722,0.2930,0.2677,0.015200,0.002800,0.2272,7.5963,0.3246,0.018900,0.000700,0.060900,13.7012,13.9174,14.1230,0.002300,0.000700,0.004300,0.021400,0.050100,0.1018,0.001900,0,0.020100,0.001400,0.001600,0.1034,0,0.010900,0.000300,57,0,0,13,0,0,0,0,1,1,4,4,46,2,49,0,5,4,4,1,0,15,0,15,2,0,4,4,0,0,0,0,0,0,0,0.097100,0,0,0,0,0,0.097100,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.6412,4323.4922,5543.8594,6252.5664,0,9867.3516,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.9473,0,0,0.049600,0,0,0,0,0
,0.059900,0.094700,0.008900,0.1048,0.012000,0.092800,0.056300,0.002000,0.008100,0,0,0,0,0,69,116,0,0.1344,147.8412,147.8614,0.001700,0.010000,0.050700,1.3238,0.2702,0.2612,0.015200,0.003400,0.2980,8.1633,0.3122,0.018600,0.000700,0.065600,6.3867,6.6551,7.8072,0.001900,0.000800,0.004500,0.019100,0.044400,0.099800,0.001100,0,0.020700,0.001500,0.001400,0.3713,0,0.014500,0.000300,55,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,6,6,1,0,23,0,23,2,0,3,6,0,0,0,0,0,0,0,0.095200,0,0,0,0,0,0.095200,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.6854,4330.2070,5543.8594,6252.5664,0,9874.0664,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.8015,0,0,0,4,0,0,0,0
,0.065400,0.1235,0.016100,0.1173,0.015500,0.1696,0.077900,0.002600,0.008700,0,0,0,0,0,599,1080,0,0.2356,136.5648,136.5885,0.002100,0.011300,0.041200,24.6158,0.3260,0.2693,0.015900,0.003700,0.2561,0,0.3280,0.016600,0.000600,0.063700,12.6831,12.9231,13.0859,0.002300,0.000900,0.003700,0.021400,0.060700,0.5637,0.001300,0,0.020500,0.001400,0.001300,0.1127,0,0.014800,0.000100,57,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,7,7,1,2,315,0,15,2,0,3,7,0,0,0,0,0,0,0,0.1161,0,11,2.8564,0,0.6207,0.7368,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.2965,4326.2461,5543.8828,6252.5664,0,9870.1289,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.8764,900,0,0.039000,0,0,0,0,0
,0.060300,0.1840,0.011200,0.1355,0.012400,0.1015,0.060500,0.002000,0.006500,0,0,0,0,0,1617,116,0,0.2065,148.4091,148.4277,0.001900,0.012000,0.038600,1.4777,0.3138,0.2574,0.018000,0.003500,0.3686,5.5086,0.3001,0.016800,0.000600,0.082300,14.6457,16.4567,17.1825,0.001600,0.001000,0.004300,0.020700,0.045900,0.1045,0.001200,0,0.018800,0.001300,0.001600,0.9419,0,0.016400,0.000100,57,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,5,6,6,1,0,20,0,20,2,0,4,6,0,0,0,0,0,0,0,0.1002,0,0,0,0,0,0.1002,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.4082,4322.9922,5543.8828,6252.5664,0,9866.8750,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.4287,1,0,0.4366,8,0,0,0,0
,0.061600,0.1853,0.013400,0.1203,0.016200,0.1261,0.069800,0.001400,0.006900,0,0,0,0,0,362,164,0,0.2111,165.0172,165.0356,0.001700,0.010200,0.076500,33.4692,0.2237,0.2383,0.016000,0.003600,0.3328,0,0.4220,0.019700,0.000500,0.078500,6.8891,7.0579,7.3295,0.002200,0.000900,0.004700,0.021600,0.1377,0.8343,0.002000,0,0.030100,0.001400,0.001900,0.3699,0,0.014600,0.000200,58,0,0,13,0,0,0,0,1,1,4,4,46,2,49,0,5,7,7,1,7,315,0,15,2,0,4,7,0,0,0,0,0,0,0,0.1393,0,37,2.9688,0,0.9300,1.0693,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,58,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.5049,4319.7109,5543.9453,6252.5664,0,9863.6562,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.1600,1006,1,0,0,0,0,0,0
,0.064900,0.087000,0.013100,0.1225,0.014000,0.1058,0.046900,0.002200,0.007100,0,0,0,0,0,2138,1149,0,0.3021,169.3726,169.3929,0.001900,0.009500,0.038200,1.4480,0.2934,0.3120,0.018600,0.003800,0.2626,7.9481,0.3205,0.018900,0.000600,0.074500,13.3996,13.5902,14.7493,0.003000,0.000700,0.004100,0.021300,0.1690,0.1174,0.001300,0,0.028400,0.001500,0.001800,0.1630,0,0.013200,0.000100,55,0,0,26,0,0,0,0,1,1,3,3,44,4,49,0,3,6,6,1,0,19,0,19,2,0,3,6,0,0,0,0,0,0,0,0.1129,0,0,0,0,0,0.1129,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.1522,4316.9102,5543.9453,6252.5664,0,9860.8555,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.7780,0,0,0,9,0,0,0,0
,0.063700,0.2211,0.012500,0.1250,0.016900,0.1246,0.067500,0.002100,0.006700,0,0,0,0,0,572,1096,0,0.2327,162.8302,162.8491,0.002300,0.010200,0.038000,24.4362,0.2716,0.2574,0.014900,0.002800,0.3329,0,0.4374,0.026600,0.000600,0.083400,19.4933,19.7540,19.8845,0.002900,0.001000,0.004200,0.022700,0.061500,1.1590,0.006900,0,0.028300,0.001700,0.001700,0.1516,0,0.016500,0.000100,57,0,0,13,0,0,0,0,1,1,5,5,46,2,49,0,3,5,5,0,47,25,0,15,2,0,5,5,0,0,0,0,0,0,0,0.2300,0,46,1.0010,0,1.2010,1.4310,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.1012,4312.6055,5544.3594,6252.5664,0,9856.9648,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.1650,907,0,0.1387,0,0,0,0,0
,0.059800,0.1612,0.012500,0.1223,0.015800,0.1098,0.043100,0.002000,0.007000,0,0,0,0,0,1147,147,0,0.2108,59.1450,59.1645,0.001700,0.010200,0.042400,1.3480,0.2826,0.2627,0.014200,0.003200,0.2998,8.6384,0.2730,0.020000,0.000800,0.073700,20.7710,21.0437,22.1296,0.001800,0.000900,0.004100,0.021400,0.049400,0.6394,0.001800,0,0.023300,0.001400,0.001700,0.3746,0,0.014400,0.000200,57,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,5,9,9,0,9,28,0,28,2,0,4,9,0,0,0,0,0,0,0,0.1444,0,45,0,0,0.5495,0.6939,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4724,4310.8438,5544.3633,6252.5664,0,9855.2070,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.2968,0,0,0,0,0,0,0,0
,0.061900,0.1049,0.012700,0.1013,0.015200,0.095300,0.064500,0.001600,0.006300,0,0,0,0,0,604,1227,0,0.2042,70.9151,70.9332,0.002000,0.009200,0.038400,29.7017,0.2875,0.2545,0.016000,0.003100,0.2308,0,0.2920,0.014600,0.000500,0.060400,0,0.2303,0.4849,0.002200,0.001000,0.003100,0.019800,0.1596,0.5817,0.001700,0,0.023000,0.001600,0.001300,0.1100,0,0.015000,0.000200,55,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,4,4,0,0,14,0,14,2,0,3,4,0,0,0,0,0,0,0,0.1315,0,42,0,0,0.4867,0.6182,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.9335,4310.4688,5544.3828,6252.5664,0,9854.8516,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.5756,1120,0,0,0,0,0,0,0
,0.056700,0.2317,0.012800,0.1377,0.015000,0.3396,0.032100,0.002400,0.008800,0,0,0,0,0,946,169,0,0.2005,87.3783,87.4034,0.001700,0.009800,0.038500,1.4011,0.3073,0.2623,0.016500,0.003800,0.3419,8.4039,0.3021,0.016500,0.000600,0.055800,14.2436,15.7002,15.7231,0.002200,0.001000,0.004500,0.021000,0.067300,0.7625,0.005800,0,0.021900,0.001400,0.001900,0.7507,0,0.020800,0.000300,57,0,0,26,0,0,0,0,1,1,2,2,46,2,51,0,3,9,9,0,35,31,0,27,2,0,2,9,0,0,0,0,0,0,0,0.1738,0,45,0,0,0.6565,0.8303,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.1833,4318.3242,5544.3828,6252.5664,0,9862.7070,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.2239,1,0,0.1877,0,0,0,0,0
,0.074400,0.1362,0.013900,0.1366,0.020000,0.1583,0.063100,0.002500,0.008200,0,0,0,0,0,663,117,0,0.1436,98.0889,98.1122,0.002300,0.012100,0.037800,2.6406,0.2813,0.3748,0.026600,0.006400,0.3507,10.1482,0.3020,0.014400,0.000500,0.061100,6.5733,6.6662,7.5453,0.001900,0.000800,0.004600,0.022400,0.064200,0.4516,0.002200,0,0.034600,0.001900,0.002000,0.2233,0,0.012200,0.000300,55,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,8,8,1,0,414,0,14,2,0,3,8,0,0,0,0,0,0,0,0.1032,0,2,3.8457,0,0.5540,0.6572,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6303,4317.4766,5544.3828,6252.5664,0,9861.8594,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,13.2133,0,0,0,0,0,0,0,0
,0.070000,0.087500,0.013400,0.1189,0.014200,0.1280,0.074600,0.002700,0.007000,0,0,0,0,0,2154,137,0,0.2837,107.7088,107.7317,0.001900,0.009400,0.038200,1.6367,0.4177,0.3841,0.020200,0.005200,0.2624,8.5929,0.3316,0.021600,0.000700,0.063200,6.9808,7.1470,7.3672,0.002600,0.001000,0.004100,0.019000,0.045600,0.1040,0.001200,0,0.020100,0.001300,0.001700,0.1417,0,0.014300,0.000200,57,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,5,5,1,0,16,0,16,2,0,3,5,0,0,0,0,0,0,0,0.099201,0,0,0,0,0,0.099201,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.1286,4316.0469,5544.3828,6252.5664,0,9860.4297,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.6478,0,0,0,11,0,0,0,0
,0.061200,0.1447,0.012900,0.1136,0.014300,0.099500,0.046200,0.001500,0.007500,0,0,0,0,0,529,184,0,0.3532,109.1598,109.1789,0.001900,0.009600,0.048700,1.9866,0.2941,0.2575,0.015400,0.003000,0.3325,8.8884,0.3536,0.019200,0.000500,0.066000,6.7783,6.9705,7.1873,0.001800,0.000800,0.004300,0.021900,0.045200,0.6457,0.001500,0,0.019900,0.001400,0.001400,0.3334,0,0.015000,0.000200,55,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,7,7,1,7,318,0,14,2,0,3,7,0,0,0,0,0,0,0,0.1250,0,13,2.9727,0,0.7348,0.8598,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.4480,4311.6484,5544.3828,6252.5664,0,9856.0312,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.0595,0,0,0,0,0,0,0,0
,0.074800,0.085600,0.016100,0.1355,0.017500,0.1072,0.065300,0.002100,0.007000,0,0,0,0,0,1699,115,0,0.1829,142.8086,142.8283,0.001800,0.010200,0.040400,1.2241,0.3112,0.2645,0.015000,0.003100,0.2929,8.1912,0.2520,0.016000,0.000500,0.071900,13.1965,13.4014,14.5890,0.002100,0.001000,0.004400,0.023300,0.062400,0.1170,0.002000,0,0.029800,0.001800,0.017100,0.1280,0,0.010900,0.000200,57,0,0,26,0,0,0,0,1,1,2,2,46,2,49,0,5,6,6,1,0,19,0,19,2,0,2,6,0,0,0,0,0,0,0,0.1116,0,0,0,0,0,0.1116,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.2880,4309.9414,5544.3828,6252.5664,0,9854.3242,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.7413,0,0,0,9,0,0,0,0
,0.064200,0.1384,0.010000,0.1346,0.016100,0.091000,0.035600,0.002500,0.009200,0,0,0,0,0,344,160,0,0.1705,137.6597,137.6831,0.002200,0.010500,0.042300,21.7381,0.2842,0.2532,0.016900,0.003600,0.3058,0,0.3070,0.014600,0.000500,0.079200,6.2072,6.4226,6.6664,0.003900,0.001200,0.005100,0.023600,0.1534,0.6496,0.001800,0,0.027200,0.001500,0.002100,0.1025,0,0.012000,0.000100,55,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,5,5,0,9,14,0,14,2,0,3,5,0,0,0,0,0,0,0,0.1494,0,45,0,0,0.5526,0.7020,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.1023,4311.8672,5544.3828,6252.5664,0,9856.2500,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.6557,824,0,0,0,0,0,0,0
,0.058000,0.2645,0.009900,0.1179,0.014700,0.096500,0.056600,0.002100,0.007300,0,0,0,0,0,1040,991,0,0.3144,150.6772,150.6964,0.001800,0.010600,0.037900,1.3715,0.2929,0.2804,0.015200,0.003500,0.3013,9.1232,0.2885,0.016500,0.000600,0.071900,13.5543,13.8557,14.8969,0.001600,0.001200,0.004200,0.020400,0.054500,0.7861,0.005400,0,0.022800,0.001300,0.001500,0.3448,0,0.013500,0.000100,57,0,0,26,0,0,0,0,1,1,4,4,46,2,51,0,3,9,9,0,43,32,0,28,2,0,4,9,0,0,0,0,0,0,0,0.1760,0,45,0,0,0.7429,0.9189,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.7306,4317.9141,5544.3828,6252.5664,0,9862.2969,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.7343,0,0,0.2277,0,0,0,0,0
