EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/EventWait/PrePhysics,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.091100,0.058600,0.012100,0.074100,0.010400,0.053000,0.001800,0.004500,0.3706,0.3852,0.001100,0.005800,0.022800,0.3701,0.2025,0.008700,0.2030,0.003600,0.2057,0.012800,0.000700,0.001700,0.002700,0.096400,0.001000,0.000800,0.002600,0.011100,0.036000,0.2974,0.055200,0.000600,0.013100,0.000900,0.001100,0.091200,0.011700,0.000200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.088602,0,22,0,0,0.2045,0.2931,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8994,10479.8906,5627.6680,6401.3984,0,16107.5586,0,0,0,0,0,400,242,0,0.056600,0,0,0,0,0,0,0,0
,0.3988,0.064100,0.019000,0.079400,0.011500,0.1442,0.002300,0.008400,0.4190,0.4405,0.000500,0.004700,0.022000,0.5558,0.1032,0.007400,0.2379,0.001900,0.1780,0.010000,0.000300,0.037000,0.002500,0.1166,0.001100,0.000600,0.001100,0.008500,0.027900,0.3667,0.058600,0.002300,0.009800,0.000900,0.000600,0.050400,0.007000,0.000100,0.047000,0,0,0,0,0,64,0,0,12,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,21,0,13,1,0,2,2,0,0,0,0,0,0,0,0.092708,0,26.5000,0,0,0.2715,0.3642,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3971,10492.6680,5627.6680,6401.3984,0,16120.3359,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
,0.094200,0.045400,0.009300,0.061300,0.008700,0.071900,0.001500,0.004000,0.3395,0.3525,0.000900,0.005400,0.020400,0.1960,0.1360,0.008200,0.1850,0.002500,0.1377,0.011500,0.000500,0.002100,0.002700,0.096200,0.000800,0.000500,0.001900,0.008100,0.065400,0.3557,0.055100,0.000800,0.012000,0.000700,0.000900,0.082400,0.007800,0,0.028800,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,7,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0.091419,0,27.5000,0,0,0.2618,0.3532,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3215,10491.4609,5627.6680,6401.3984,0,16119.1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.5626,0.061300,0.012400,0.079300,0.011800,0.072100,0.001900,0.006100,0.3843,0.4020,0.001600,0.005900,0.027800,0.3110,0.1730,0.009600,0.2336,0.003300,0.2777,0.015600,0.000700,0.001700,0.003700,0.1311,0.001100,0.000700,0.002200,0.012900,0.091700,0.3559,0.087800,0.001100,0.016800,0.000800,0.001100,0.081900,0.011200,0.000200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.097193,0,28,0,0,0.2545,0.3517,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7748,10493.4453,5627.6680,6401.3984,0,16121.1133,0,0,0,0,0,430,336,0,0.045400,0,0,0,0,0,0,0,0
,0.1439,0.063500,0.015900,0.086700,0.010700,0.1130,0.002100,0.007900,0.4830,0.5086,0.001500,0.009200,0.037800,0.5054,0.1845,0.008700,0.2180,0.002900,0.1718,0.012200,0.000600,0.001800,0.7570,0.8600,0.001000,0.000700,0.001200,0.009200,0.027300,0.2309,0.050000,0.000500,0.010400,0.000900,0.000900,0.050800,0.007200,0.000100,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,1,13,0,12,0,0,2,2,0,0,0,0,0,0,0,0.069894,0,23.5000,0,0,0.1587,0.2286,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7287,10492.4883,5627.6680,6401.3984,0,16120.1562,0,0,1,0,0,0,0,0,0,0.7544,0,0,0,0,0,0,0
,0.4512,0.053000,0.009900,0.065800,0.010400,0.055800,0.001300,0.004400,0.3393,0.3524,0.000900,0.005600,0.020600,0.5203,0.1374,0.007800,0.1832,0.002500,0.2320,0.014600,0.000700,0.002000,0.002900,0.2005,0.000800,0.000800,0.001600,0.009600,0.037000,0.2310,0.073800,0.000700,0.011700,0.000800,0.001400,0.078400,0.009600,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.064302,0,21,0,0,0.1639,0.2282,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6422,10492.0117,5627.6680,6401.3984,0,16119.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1281,0.067700,0.015400,0.082100,0.012700,0.075400,0.002000,0.005000,0.4096,0.4273,0.001100,0.005800,0.027900,0.3428,0.1780,0.009100,0.2358,0.002200,0.1721,0.012700,0.000600,0.002000,0.002800,0.3314,0.000700,0.000600,0.001600,0.010200,0.086700,0.3736,0.080700,0.000900,0.013000,0.000900,0.001400,0.071000,0.010000,0.000100,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,12,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.088688,0,37,0,0,0.2819,0.3706,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8770,10493.5117,5627.6680,6401.3984,0,16121.1797,0,0,0,0,0,362,343,0,0.052200,0,0,0,0,0,0,0,0
,0.4671,0.046000,0.009600,0.060600,0.009500,0.076800,0.001500,0.003800,0.3342,0.3472,0.000900,0.005300,0.020700,0.3644,0.1334,0.008700,0.1929,0.002300,0.2119,0.011400,0.000500,0.033600,0.002500,0.085600,0.000800,0.000800,0.001500,0.008700,0.029500,0.1997,0.070300,0.000900,0.011700,0.000700,0.001100,0.055200,0.007100,0.000100,0.030500,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,0,13,0,13,1,0,2,2,0,0,0,0,0,0,0,0.059418,0,22.5000,0,0,0.1379,0.1973,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3718,10491.8242,5627.6680,6401.3984,0,16119.4922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.091600,0.064900,0.011100,0.076300,0.013500,0.087800,0.001300,0.004000,0.3578,0.3714,0.001400,0.005800,0.025400,0.2728,0.1625,0.010000,0.2191,0.002700,0.2236,0.019600,0.000700,0.003000,0.003300,0.1881,0.001000,0.001100,0.002000,0.009600,0.043200,0.3613,0.083800,0.001200,0.017300,0.001300,0.003000,0.1020,0.010600,0.000200,0.030800,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1002,0,28,0,0,0.2577,0.3579,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3288,10496.2266,5627.6680,6401.3984,0,16123.8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4106,0.069500,0.015800,0.079100,0.012100,0.076200,0.003100,0.006500,0.4544,0.4759,0.001100,0.005400,0.022400,0.3134,0.1575,0.008400,0.2937,0.002600,0.2254,0.012600,0.000700,0.002100,0.002400,0.097100,0.001000,0.000900,0.001900,0.010000,0.032300,0.2029,0.062900,0.000800,0.012100,0.000800,0.001100,0.059400,0.007800,0.000200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.056598,0,17,0,0,0.1437,0.2003,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7595,10491.0156,5627.6680,6401.3984,0,16118.6836,0,0,0,0,0,496,339,0,0.042900,0,0,0,0,0,0,0,0
,0.1070,0.057100,0.010700,0.072700,0.011100,0.061500,0.002200,0.005100,0.3504,0.3669,0.001200,0.004900,0.022300,0.3994,0.1355,0.008300,0.2146,0.002400,0.1824,0.012500,0.000600,0.001700,0.7632,0.8617,0.001000,0.000800,0.001800,0.011900,0.034000,0.3572,0.092300,0.000800,0.013100,0.000900,0.000900,0.099100,0.008800,0.000100,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.1000,0,32,0,0,0.2541,0.3541,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4556,10494.7539,5627.7305,6401.3984,0,16122.4844,0,0,1,0,0,0,0,0,0,0.7606,0,0,0,0,0,0,0
,0.4380,0.073300,0.014100,0.086600,0.012400,0.055000,0.001600,0.005600,0.3887,0.4046,0.001600,0.006200,0.029100,0.5921,0.1665,0.009900,0.2296,0.002400,0.2953,0.018100,0.001200,0.002600,0.003300,0.2128,0.001800,0.001300,0.003000,0.011600,0.041100,0.2734,0.080200,0.000900,0.017000,0.000900,0.001500,0.084500,0.008500,0.000100,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,1,2,0,0,0,0,0,0,0,0.084601,0,21,0,0,0.1850,0.2696,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9721,10496.1914,5627.7305,6401.3984,0,16123.9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.074300,0.051900,0.010900,0.068500,0.009400,0.058800,0.002000,0.005100,0.3537,0.3695,0.000800,0.004300,0.020700,0.3001,0.1319,0.007400,0.1868,0.002100,0.1538,0.013100,0.000700,0.002200,0.002700,0.092900,0.001000,0.000600,0.001600,0.008900,0.036400,0.2303,0.087900,0.000800,0.013900,0.000700,0.001400,0.079800,0.007300,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.068191,0,22,0,0,0.1594,0.2276,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2473,10493.0078,5627.7305,6401.3984,0,16120.7383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4222,0.052200,0.009900,0.065500,0.010700,0.075600,0.001500,0.004000,0.3395,0.3520,0.000900,0.004700,0.021300,0.3062,0.1362,0.008300,0.1773,0.002200,0.2117,0.012000,0.000800,0.049500,0.002800,0.092800,0.000800,0.000800,0.001500,0.010200,0.032800,0.1903,0.067700,0.000700,0.012200,0.000900,0.001000,0.067000,0.009000,0.000100,0.030100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.059001,0,23,0,0,0.1288,0.1878,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6496,10491.7578,5627.7305,6401.3984,0,16119.4883,0,0,1,0,0,456,440,0,0.044700,0,0,0,0,0,0,0,0
,0.1363,0.068700,0.016800,0.080700,0.011800,0.078300,0.002900,0.009000,0.4327,0.4576,0.002000,0.007600,0.032800,0.5868,0.2145,0.011800,0.3144,0.004100,0.2150,0.012600,0.000800,0.002300,0.003400,0.087100,0.000900,0.000700,0.001500,0.008900,0.032400,0.2706,0.062400,0.000500,0.011500,0.000800,0.001000,0.062700,0.007500,0.000100,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.076514,0,25,0,0,0.1910,0.2675,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8865,10491.7500,5627.7305,6401.3984,0,16119.4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4344,0.068500,0.013100,0.072600,0.010900,0.088700,0.002500,0.006400,0.3917,0.4112,0.001100,0.005300,0.023900,0.2470,0.1534,0.009000,0.2140,0.002200,0.2386,0.014800,0.000800,0.003000,0.002300,0.1697,0.001000,0.000700,0.002400,0.011200,0.033600,0.2286,0.081300,0.001000,0.011900,0.001100,0.001000,0.064100,0.009000,0.000100,0.043000,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.067700,0,23,0,0,0.1579,0.2256,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5551,10495.8672,5627.7305,6401.3984,0,16123.5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.086800,0.061600,0.010300,0.083600,0.012700,0.065900,0.002200,0.007200,0.3687,0.3887,0.001100,0.004300,0.023400,0.5001,0.1521,0.008800,0.2159,0.003400,0.2142,0.016000,0.000700,0.002100,0.8176,0.9302,0.001700,0.001300,0.002400,0.014500,0.042000,0.5666,0.098000,0.002900,0.013700,0.001000,0.001200,0.077900,0.010300,0.000200,0,0,0,0,0,0,64,0,0,12,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,70,20,0,12,1,0,2,2,0,0,0,0,0,0,0,0.1366,0,28,0,0,0.4259,0.5625,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3226,10495.4961,5627.7305,6401.3984,0,16123.2266,0,0,1,0,0,430,335,0,0.042700,0.8148,0,2,0,0,0,0,0
,0.4266,0.049700,0.010800,0.073100,0.009700,0.062000,0.002000,0.005800,0.3831,0.4006,0.001600,0.005900,0.026900,0.5765,0.1364,0.008700,0.1892,0.001900,0.2269,0.012300,0.000700,0.009800,0.002600,0.081700,0.000700,0.000800,0.001300,0.008000,0.067000,0.2516,0.073600,0.000900,0.012000,0.000700,0.000800,0.056100,0.008300,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,1,13,0,12,1,0,1,2,0,0,0,0,0,0,0,0.071909,0,25,0,0,0.1774,0.2493,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1039,10495.4961,5627.7305,6401.3984,0,16123.2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1105,0.049400,0.010200,0.063800,0.009900,0.061700,0.001600,0.004200,0.3396,0.3533,0.001100,0.004800,0.020500,0.2059,0.1315,0.007700,0.1844,0.002000,0.1628,0.012300,0.000600,0.001900,0.002300,0.1845,0.000700,0.000500,0.001500,0.009300,0.076000,0.2890,0.066700,0.000700,0.011800,0.000800,0.000900,0.070600,0.009700,0.000100,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,5,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.080381,0,25.5000,0,0,0.2060,0.2864,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6676,10495.4375,5627.7305,6401.3984,0,16123.1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4472,0.067600,0.015200,0.079300,0.010900,0.1071,0.002100,0.005800,0.3863,0.4045,0.001100,0.006900,0.026300,0.5067,0.1714,0.009000,0.2276,0.003000,0.2703,0.012300,0.000700,0.032600,0.002900,0.089400,0.000700,0.001000,0.002000,0.021000,0.031200,0.2572,0.058100,0.000800,0.012000,0.000700,0.000800,0.058800,0.009200,0.000100,0.039600,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,1,14,0,13,1,0,2,2,0,0,0,0,0,0,0,0.073992,0,27,0,0,0.1804,0.2544,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1016,10495.4453,5627.7305,6401.3984,0,16123.1758,0,0,1,0,0,428,348,0,0.041800,0,0,0,0,0,0,0,0
,0.076800,0.049200,0.009900,0.098000,0.010200,0.1175,0.001700,0.004300,0.4032,0.4172,0.001000,0.006200,0.022300,0.2521,0.1321,0.007600,0.1772,0.002800,0.1634,0.011400,0.000400,0.002000,0.002700,0.096800,0.000700,0.000600,0.001400,0.009000,0.075600,0.2132,0.070000,0.000600,0.011400,0.000800,0.000900,0.057000,0.008400,0,0.031200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.067305,0,23,0,0,0.1434,0.2107,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5044,10495.3828,5627.7305,6401.3984,0,16123.1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4346,0.056800,0.010200,0.076200,0.010600,0.062100,0.001700,0.004300,0.3601,0.3748,0.001200,0.005600,0.028200,0.5731,0.1688,0.008500,0.2318,0.002500,0.3195,0.023200,0.000800,0.003100,0.004000,0.1555,0.001400,0.000800,0.001900,0.011000,0.089200,0.3054,0.076000,0.000700,0.013200,0.000800,0.001100,0.066500,0.010300,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,12,0,12,1,0,2,2,0,0,0,0,0,0,0,0.082202,0,25.5000,0,0,0.2205,0.3027,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2482,10495.3828,5627.7305,6401.3984,0,16123.1133,0,0,0,0,0,387,254,0,0.045400,0,0,0,0,0,0,0,0
,0.1020,0.057000,0.013600,0.076000,0.010200,0.097000,0.001600,0.004200,0.3929,0.4076,0.001300,0.007400,0.025500,0.2305,0.1859,0.009100,0.2451,0.002700,0.1668,0.013000,0.000700,0.001900,0.003100,0.3253,0.000800,0.000800,0.001700,0.010300,0.029500,0.3255,0.072900,0.000700,0.011200,0.000700,0.000800,0.1037,0.009000,0.000100,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,16,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.079710,0,35.5000,0,0,0.2433,0.3230,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7476,10495.3203,5627.7305,6401.3984,0,16123.0508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
