EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.072100,0.2169,0.015200,0.1053,0.017300,0.1167,0.002600,0.007600,2.1939,2.2161,0.001900,0.007600,0.041000,2.9814,0.2999,0.018300,0.2625,0.008700,0.2812,2.7220,0.4119,0.021400,0.000600,0.002200,0.005700,0.2656,0.001700,0.000800,0.002600,0.020100,0.052900,0.5965,0.001500,0.025800,0.001700,0.001800,0.1411,0.016700,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,5,27,0,27,0,0,2,5,0,0,0,0,0,0,0,0.1524,0,17.5000,0,0,0.5223,0.6747,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3460,4838.8906,5519.1719,6240.6367,0,10358.0625,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.2674,0,0,0.1039,0,2351,369,0,0.2941,0,0,0,0,0,0,0,0
,0.072200,0.1083,0.011200,0.1119,0.017400,0.1213,0.002500,0.008400,2.1793,2.2044,0.002000,0.009900,0.041400,1.9180,0.2679,0.017800,0.2854,0.006200,0.1557,0,0.3761,0.024300,0.000600,0.002200,0.006200,0.2449,0.002400,0.001000,0.003000,0.020900,0.082900,0.6838,0.002400,0.028100,0.001600,0.002000,0.1617,0.015800,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1507,0,30.5000,0,0,0.6128,0.7635,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4049,4838.8672,5519.1719,6240.6367,0,10358.0391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1691,0,0,0.097800,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070200,0.2096,0.010300,0.1087,0.016400,0.074100,0.002100,0.006400,2.3038,2.3240,0.001900,0.008500,0.041400,1.8887,0.3146,0.013900,0.2377,0.006500,0.3204,3.2027,0.4228,0.025200,0.000900,0.002400,0.005500,0.2568,0.002100,0.001100,0.002900,0.019700,0.060100,0.6313,0.002200,0.027100,0.001700,0.001600,0.1293,0.014200,0.000200,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1537,0,21,0,0,0.5543,0.7080,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4425,4838.7383,5519.1719,6240.6367,0,10357.9102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,5.6535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064800,0.1050,0.010200,0.097400,0.015600,0.066500,0.002100,0.006600,2.1718,2.1913,0.001300,0.007800,0.058600,1.7242,0.3294,0.018500,0.2696,0.006000,0.1251,0,0.3284,0.022100,0.000500,0.002300,0.004300,0.2151,0.001600,0.000800,0.002100,0.014700,0.051200,0.8140,0.001700,0.023700,0.001400,0.001500,0.1289,0.026300,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2340,0,26,0,0,0.6619,0.8959,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9855,4836.6484,5519.1719,6240.6367,0,10355.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1844,0,0,0,0,2193,385,0,0.1945,0,0,0,0,0,0,0,0
,0.074600,0.1965,0.009400,0.1085,0.017400,0.072800,0.002400,0.006600,1.5234,1.5434,0.001900,0.008100,0.053100,1.6603,0.3418,0.019100,0.2674,0.007800,0.2622,3.6499,0.4959,0.022300,0.000700,0.002600,0.004400,0.2784,0.002200,0.000900,0.003000,0.021700,0.070200,0.6339,0.002000,0.025500,0.001500,0.002000,0.1368,0.017400,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,0,26,0,26,0,0,3,6,0,0,0,0,0,0,0,0.1573,0,21.5000,0,0,0.5469,0.7042,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0316,4834.7617,5519.1719,6240.6367,0,10353.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,5.9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1061,0.2330,0.016700,0.1521,0.020500,0.083200,0.002600,0.008300,1.9117,1.9381,0.001800,0.008500,0.046500,1.7480,0.3840,0.016800,0.2000,0.004700,0.1181,0,0.3123,0.020600,0.000600,0.079500,7.6754,7.9033,0.001800,0.001000,0.005400,0.026600,0.056300,1.0526,0.005100,0.029300,0.001600,0.001900,0.1497,0.015200,0.000200,0,0,0,0,0,65,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2737,0,24.5000,0,0,0.9520,1.2257,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,65,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4998,4834.7734,5519.1719,6240.6367,0,10353.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1585,0,7.6700,0,0,0,0,0,0,2,1,0,0,0,0,0,0
,0.072700,0.2668,0.012200,0.1049,0.015900,0.1055,0.002200,0.006500,2.1490,2.1689,0.001600,0.007600,0.041800,2.8520,0.2947,0.015800,0.2040,0.004300,0.3150,2.7207,0.4634,0.029900,0.001000,0.002300,0.004700,0.2781,0.002200,0.001100,0.003000,0.020400,0.064100,1.1169,0.002000,0.028100,0.001500,0.002100,0.1731,0.014000,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,2,3,0,11,36,0,28,0,0,2,5,0,0,0,0,0,0,0,0.2145,0,31,0,0,1.0370,1.2515,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3820,4834.7617,5519.1719,6240.6367,0,10353.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.0632,0,0,0.1194,0,2336,366,0,0.2009,0,0,0,0,0,0,0,0
,0.073000,0.1107,0.014000,0.1489,0.017900,0.074400,0.002200,0.007700,2.1392,2.1618,0.001400,0.006800,0.037300,0.8468,0.3012,0.011100,0.2321,0.004900,0.1448,0,0.4126,0.026600,0.000600,0.002300,0.005000,0.2555,0.002200,0.001100,0.002400,0.019500,0.1229,0.6846,0.001700,0.024000,0.001500,0.001900,0.1153,0.013200,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1676,0,25.5000,0,0,0.6036,0.7712,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2067,4834.7617,5519.1719,6240.6367,0,10353.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070900,0.1132,0.013500,0.1091,0.015800,0.093100,0.002300,0.008000,1.9642,1.9893,0.002000,0.009200,0.048000,1.4480,0.3440,0.017900,0.2697,0.006300,0.1693,5.2052,0.4642,0.028700,0.000700,0.002300,0.005500,0.2533,0.002300,0.000900,0.002600,0.021900,0.1491,0.6675,0.001500,0.024900,0.001100,0.001400,0.1363,0.017000,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1561,0,21,0,0,0.5944,0.7505,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2543,4834.7617,5519.1719,6240.6367,0,10353.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070900,0.2084,0.013100,0.1083,0.016800,0.035600,0.002500,0.008600,1.9892,2.0158,0.002100,0.007400,0.044900,1.6236,0.3170,0.018800,0.2386,0.007800,0.3095,0,0.2978,0.026700,0.000800,0.002700,0.005300,0.2615,0.002200,0.000900,0.002600,0.019500,0.1442,0.5938,0.001900,0.025800,0.001500,0.001900,0.1167,0.012300,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,50,2,99,0,8,3,3,0,0,26,0,26,1,0,0,6,0,0,0,0,0,0,0,0.1414,0,22.5000,0,0,0.5181,0.6595,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9685,4834.8164,5519.1719,6240.6367,0,10353.9883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1562,0,0,0,0,2352,369,0,0.3007,0,0,0,0,0,0,0,0
,0.074400,0.1237,0.013300,0.1233,0.018600,0.090600,0.002200,0.008000,2.0999,2.1241,0.002100,0.009200,0.047000,0.9296,0.3690,0.020300,0.2839,0.006300,0.1287,3.7268,0.3727,0.027900,0.001100,0.003400,0.005700,0.2771,0.002000,0.001000,0.004100,0.023100,0.1372,0.8868,0.001700,0.028100,0.001800,0.002500,0.1322,0.014500,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2305,0,26.5000,0,0,0.7548,0.9853,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9235,4834.7852,5519.1719,6240.6367,0,10353.9570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,5.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070700,0.3201,0.013800,0.1386,0.017600,0.039400,0.002600,0.009700,2.0073,2.0367,0.002300,0.009900,0.048100,2.4011,0.3261,0.018800,0.2322,0.008300,0.3354,0,0.3016,0.029400,0.001200,0.076800,7.9819,8.2664,0.002300,0.000800,0.004800,0.026400,0.074400,0.7879,0.002900,0.029000,0.001600,0.002400,0.3804,0.017400,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,0,48,4,97,0,6,3,3,0,2,26,0,26,1,0,0,6,0,0,0,0,0,0,0,0.1851,0,25.5000,0,0,0.6969,0.8820,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0091,4834.7617,5519.1719,6240.6367,0,10353.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1699,0,7.9761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066400,0.2085,0.012500,0.090100,0.015100,0.1143,0.002700,0.007000,1.9445,1.9654,0.001900,0.006500,0.043300,2.8285,0.3712,0.018800,0.2638,0.007800,0.3174,2.6778,0.4949,0.023200,0.000600,0.001900,0.004500,0.2375,0.001700,0.000800,0.001900,0.016300,0.053200,0.6024,0.001700,0.026300,0.001700,0.002000,0.1934,0.020800,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,0,27,0,27,0,0,2,5,0,0,0,0,0,0,0,0.1458,0,25,0,0,0.5307,0.6765,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0219,4834.7500,5519.1719,6240.6367,0,10353.9219,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.2237,0,0,0.087200,0,2388,390,0,0.3216,0,0,0,0,0,0,0,0
,0.061700,0.092400,0.013700,0.091300,0.013100,0.1318,0.002300,0.007400,2.1288,2.1526,0.001800,0.009100,0.047400,1.2092,0.2920,0.016100,0.2853,0.006500,0.1140,0,0.3510,0.022300,0.000600,0.001600,0.003900,0.2061,0.001600,0.000500,0.002500,0.013900,0.042900,0.6501,0.001100,0.019600,0.001000,0.001200,0.094600,0.009700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1451,0,25.5000,0,0,0.5777,0.7228,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2173,4834.7734,5519.1719,6240.6367,0,10353.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1664,0,0,0.096700,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.075100,0.1242,0.015700,0.1201,0.017600,0.090500,0.002500,0.008200,2.0808,2.1065,0.002000,0.007900,0.047900,1.4735,0.3285,0.016800,0.2612,0.005100,0.1347,4.8366,0.4370,0.027300,0.000800,0.002300,0.005600,0.2563,0.002000,0.001200,0.002900,0.022900,0.058800,0.8427,0.002000,0.026800,0.001500,0.001900,0.1384,0.016600,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2020,0,31,0,0,0.7392,0.9412,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8481,4832.7773,5519.1719,6240.6367,0,10351.9492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.069700,0.2585,0.014300,0.1070,0.015100,0.085300,0.002500,0.007600,2.1462,2.1730,0.001500,0.007500,0.037700,1.7774,0.3315,0.018600,0.2721,0.008600,0.3180,0,0.2971,0.022800,0.001100,0.002500,0.005400,1.3398,0.002000,0.000800,0.002700,0.018900,0.048500,0.8740,0.001500,0.019100,0.001200,0.001300,0.1149,0.013400,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,14,26,0,26,0,0,2,5,0,0,0,0,0,0,0,0.1980,0,30,0,0,0.7854,0.9834,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9295,4827.5430,5519.1719,6240.6367,0,10346.7148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1641,0,0,0,0,2273,373,0,0.2965,0,0,0,0,0,0,0,0
,0.069900,0.2582,0.009600,0.1178,0.016400,0.063200,0.002200,0.006600,1.9450,1.9644,0.001500,0.008300,0.043400,2.3089,0.3488,0.020200,0.2715,0.006900,0.3226,3.4118,0.4282,0.020500,0.000600,0.001900,0.005300,0.2803,0.002200,0.001600,0.003000,0.021600,0.060300,0.5402,0.001900,0.027400,0.001400,0.001700,0.1321,0.016200,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1508,0,17.5000,0,0,0.5048,0.6556,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8433,4827.6211,5519.1719,6240.6367,0,10346.7930,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,5.9902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077100,0.1532,0.013600,0.1437,0.018600,0.087700,0.002600,0.008900,2.2227,2.2484,0.001800,0.008700,0.044400,1.1266,0.3558,0.019400,0.2179,0.005800,0.1471,0,0.2818,0.021700,0.000600,0.077800,8.1724,8.4339,0.002600,0.001200,0.005600,0.028400,0.071300,0.7888,0.002900,0.029900,0.001600,0.002100,0.1334,0.013800,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1906,0,27.5000,0,0,0.6884,0.8790,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4912,4827.6406,5519.1719,6240.6367,0,10346.8125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1563,0,8.1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066300,0.2183,0.007900,0.095000,0.014900,0.1047,0.001800,0.006300,1.3079,1.3258,0.001100,0.004300,0.063900,4.0719,0.3009,0.019000,0.2409,0.007700,0.3329,1.8342,0.4340,0.026000,0.000700,0.002700,0.004600,0.2512,0.002400,0.001200,0.002800,0.020600,0.059800,0.6678,0.001700,0.025000,0.001300,0.001500,0.1016,0.012900,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,0,28,0,28,0,0,3,6,0,0,0,0,0,0,0,0.1542,0,24.5000,0,0,0.5882,0.7424,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6767,4827.6797,5519.1719,6240.6367,0,10346.8516,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.0273,0,0,0.1400,0,2365,381,0,0.2308,0,0,0,0,0,0,0,0
,0.077900,0.091600,0.014600,0.1082,0.018400,0.090000,0.003300,0.008100,2.2578,2.2850,0.002300,0.009700,0.042600,0.9817,0.2968,0.013200,0.2530,0.005400,0.1333,0,0.3430,0.023500,0.000600,0.002300,0.004400,0.2093,0.001500,0.000700,0.002100,0.016300,0.059300,0.5196,0.002000,0.028500,0.001600,0.001800,0.1584,0.016000,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1181,0,25.5000,0,0,0.4707,0.5888,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3995,4827.6211,5519.1719,6240.6367,0,10346.7930,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077600,0.3185,0.013700,0.1221,0.017100,0.090500,0.002400,0.006800,2.1796,2.2034,0.001800,0.009700,0.046700,2.7060,0.3699,0.017700,0.3007,0.008700,0.3561,1.5471,0.4920,0.029100,0.001000,0.002700,0.006200,0.2741,0.001800,0.000900,0.003000,0.022500,0.070400,1.3107,0.007600,0.028000,0.001500,0.002200,0.1304,0.014200,0.000200,0,0,0,0,0,64,0,0,26,0,0,0,0,2,2,2,2,50,2,100,0,6,3,3,0,70,34,0,26,1,0,4,6,0,0,0,0,0,0,0,0.2627,0,29,0,0,1.2118,1.4745,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2096,4827.7305,5519.1719,6240.6367,0,10346.9023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,4.2783,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
