EVENTS,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderPresentation/InstanceAndMirrorCacheBytes,GuLiCommanderPresentation/RosterCacheBytes,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/SkeletalMeshActor,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,GuLiCommanderMiniMap/DataCacheBytes,GuLiCommanderHealthBars/DataCacheBytes,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiStrongholdNetworkPresentationComponent,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/StartPhysics,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.010500,0.068900,0.011100,0.2741,0.020900,0.098500,0.000800,0.003300,0.018400,0.2420,0.086800,0.093500,0.002600,0.058800,0.021400,0.1493,0.009700,0.000200,0.001900,0.056300,0.013500,0.020400,0.004100,0.022900,0.1893,0.028200,0.031500,0.060000,0.001900,0.013000,0.000700,0.004700,0.000900,0.013600,0.028400,0.061600,0.004500,0.077700,0.008000,0.000100,0,0,0,61,0,0,0,0,0,0,334692,144788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1179,0.029475,4,0.019600,0.047700,16.1175,10476.8359,2586.5625,2555.2188,0,13064,0,0,0,0,0,16.6667,0.3731,27.1531,0.025200,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1568,0,0,0,0,524,375,0,0.062700,0,0,0,0,0
,0.010000,0.064300,0.009600,0.2009,0.020800,0.044000,0.000800,0.003700,0.017400,0.2579,0.081900,0.069000,0.002100,0.053900,0.020100,0.071100,0.009900,0.000300,0.007300,0.055900,0.012000,0.020800,0.003900,0.020800,0.1460,0,0.038600,0.062300,0.002000,0.014000,0.000700,0.005600,0.001000,0.007300,0.023200,0.066000,0.004000,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1167,0.029175,4,0.018300,0.046600,16.3340,10477.3750,2586.5664,2555.2188,0,13063.4023,0,0,0,0,0,16.6667,0.3203,27.9215,0.026600,0.004600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081400,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.014600,0.086200,0.012800,0.2197,0.024800,0.099600,0.001900,0.004100,0.023800,0.3358,0.1147,0.088800,0.002500,0.091300,0.023700,0.1059,0.008700,0.000100,0.002100,0.080000,0.012400,0.081400,0.004700,0.021000,0.1559,0,0.061900,0.061800,0.002100,0.012900,0.000900,0.004600,0.001600,0.014300,0.029300,0.095500,0.004100,0.084800,0,0.000100,0.001100,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1554,0.038850,4,0.022200,0.062300,17.2450,10480.7812,2586.5664,2555.2188,0,13063.9414,0,0,0,0,0,16.6667,0.3345,28.0230,0.034400,0.003400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1203,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.009200,0.064900,0.010300,0.1985,0.020000,0.072100,0.001000,0.004100,0.017900,0.2619,0.1095,0.063700,0.002100,0.064200,0.030400,0.1013,0.009500,0.000300,0.001900,0.051600,0.012400,0.020400,0.004200,0.021400,0.1497,0,0.029600,0.051700,0.001900,0.011800,0.000700,0.004400,0.000900,0.012300,0.026500,0.057100,0.004100,0,0.1252,0,0.007500,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1262,0.031550,4,0.019700,0.046500,16.2866,10480.4922,2586.5664,2555.2188,0,13067.3477,0,0,0,0,0,16.6667,0.3041,27.6388,0.027100,0.003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1155,0.002600,1,0,0,524,376,0,0.053900,0,0,0,0,0
,0.013900,0.075500,0.010300,0.2660,0.026500,0.095400,0.001100,0.004300,0.020600,0.3801,0.2061,0.1199,0.002400,0.071900,0.035900,0.075200,0.016100,0.000200,0.4455,0.1611,0.018400,0.026500,0.005200,0.025800,0.1969,0,0.039900,0.072200,0.002100,0.015600,0.000700,0.005400,0.001000,0.007900,0.024200,0.075600,0.005400,0.1142,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1361,0.034025,4,0.018900,0.057000,17.6737,10480.2500,2586.5664,2555.2188,0,13067.0586,0,0,0,0,0,16.6667,0.3698,27.9483,0.034200,0.004700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1655,0,0,27384,64,0,0,0,0,0,0,0,0,0
,0.010400,0.067100,0.010900,0.1975,0.038600,0.1009,0.000800,0.004400,0.048800,0.2716,0.096100,0.062800,0.002100,0.065300,0.032000,0.099300,0.010900,0.000300,0.001900,0.051800,0.011900,0.019100,0.004000,0.020800,0.1467,0,0.028900,0.055600,0.001700,0.011700,0.000700,0.004100,0.001300,0.013200,0.027900,0.058000,0.003800,0,0.2597,0,0.009500,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1278,0.031950,4,0.020200,0.046900,15.8797,10480.0430,2586.5664,2555.2188,0,13066.8164,0,0,0,0,0,16.6667,0.3613,28.2225,0.028300,0.003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176,0.002000,1,0,0,0,0,0,0,0,0,0,0,0
,0.009600,0.072700,0.009500,0.2712,0.021000,0.1339,0.000900,0.002700,0.016400,0.2593,0.094700,0.062100,0.001900,0.053100,0.020700,0.1113,0.012600,0.000200,0.001700,0.062400,0.013700,0.021600,0.004100,0.021200,0.1808,0.028400,0.044300,0.057200,0.009700,0.014900,0.000900,0.005600,0.001200,0.013900,0.031100,0.068600,0.004200,0.071900,0,0,0,0,0,62,0,0,0,0,0,0,334692,144788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1123,0.028075,4,0.019400,0.042400,16.5600,10481.4531,2586.6289,2555.2188,0,13066.6719,0,0,0,0,0,16.6667,0.3323,28.5608,0.027600,0.004100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1202,0,0,0,0,516,377,0,0.052600,0,0,0,0,0
,0.012200,0.068000,0.010200,0.2238,0.024600,0.098200,0.001000,0.004400,0.021500,0.2920,0.1058,0.077300,0.002900,0.070000,0.022400,0.086000,0.014400,0.000300,0.002200,0.061200,0.014500,0.023100,0.005500,0.023400,0.1601,0,0.030500,0.046900,0.002000,0.011300,0.000800,0.004600,0.001000,0.007100,0.021900,0.056400,0.003700,0,0.015100,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1390,0.034750,4,0.021700,0.056400,16.5452,10480.2461,2586.6328,2555.2188,0,13068.0859,0,0,0,0,0,16.6667,0.2924,28.3530,0.031300,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1004,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.010300,0.061500,0.010300,0.2046,0.019300,0.1123,0.000700,0.003000,0.017300,0.2409,0.093500,0.067800,0.002400,0.059400,0.019300,0.091500,0.008000,0.000300,0.001900,0.051300,0.010700,0.019400,0.004500,0.020500,0.1517,0,0.028900,0.045600,0.001700,0.012600,0.000600,0.005600,0.000900,0.012900,0.026700,0.056800,0.003300,0.069600,0,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1192,0.029800,4,0.019900,0.046900,16.5853,10479.6680,2586.6328,2555.2188,0,13066.8789,0,0,0,0,0,16.6667,0.2828,28.5085,0.026700,0.003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099400,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.011300,0.085900,0.010700,0.2867,0.027200,0.082500,0.000800,0.003500,0.016800,0.3544,0.1133,0.080900,0.002400,0.071600,0.024400,0.092800,0.011500,0.000800,0.002800,0.088400,0.020100,0.035600,0.007500,0.024600,0.2180,0,0.044900,0.082400,0.002500,0.018800,0.000800,0.006500,0.001900,0.018600,0.038300,0.065000,0.003600,0,0,0.000100,0.001100,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1654,0.041350,4,0.024600,0.057900,17.0249,10479.6992,2586.6328,2555.2188,0,13066.3008,0,0,0,0,0,16.6667,0.3510,28.3863,0.033700,0.004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1065,0,0,0,0,522,376,0,0.1432,0,0,0,0,0
,0.010400,0.066000,0.010200,0.2003,0.020600,0.078800,0.000900,0.003200,0.017800,0.2849,0.097900,0.069600,0.002100,0.063200,0.019900,0.051200,0.007900,0.000200,0.047100,0.1302,0.011600,0.019600,0.004400,0.020800,0.1455,0,0.030300,0.060100,0.001900,0.013100,0.000800,0.004600,0.000900,0.007800,0.022600,0.059100,0.004200,0.072100,0,0.000200,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1161,0.029025,4,0.018200,0.044600,16.4331,10479.6523,2586.6328,2555.2188,0,13066.3320,0,0,0,0,0,16.6667,0.2922,28.2440,0.028400,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095300,0,0,27384,64,0,0,0,0,1,0,0,0,0
,0.009300,0.070900,0.008400,0.2238,0.022600,0.040800,0.000800,0.003400,0.018200,0.2584,0.089600,0.066100,0.002100,0.057500,0.019000,0.068100,0.007800,0.000300,0.001700,0.055400,0.012400,0.021000,0.004600,0.077000,0.2196,0,0.033000,0.047200,0.002000,0.014300,0.000800,0.004600,0.001400,0.013800,0.032300,0.078800,0.004700,0,0,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1214,0.030350,4,0.018900,0.047600,16.5170,10479.6523,2586.6328,2555.2188,0,13066.2852,0,0,0,0,0,16.6667,0.2827,28.4080,0.023700,0.004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078500,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.017800,0.082600,0.015900,0.2907,0.025900,0.089700,0.001200,0.004500,0.020200,0.3036,0.1148,0.075700,0.001900,0.071300,0.022800,0.098800,0.008200,0.000200,0.002300,0.061500,0.013400,0.022600,0.005000,0.021000,0.1967,0.027800,0.029300,0.059700,0.001600,0.012100,0.000700,0.005100,0.001200,0.012900,0.026900,0.057400,0.004000,0.019100,0,0.000100,0.008500,0,0,62,0,0,0,0,0,0,334692,144788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1476,0.036900,4,0.022100,0.056800,16.9313,10479.9062,2586.6602,2555.7188,0,13066.3125,0,0,0,0,0,16.6667,0.2933,28.2511,0.031600,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1129,0,0,0,0,506,376,0,0.051500,0,0,0,0,0
,0.016400,0.060000,0.009600,0.2138,0.021700,0.076500,0.000900,0.003000,0.017400,0.2698,0.095300,0.068100,0.003900,0.062400,0.019200,0.072300,0.007600,0.000200,0.001800,0.052600,0.011500,0.022700,0.006400,0.020500,0.1573,0,0.031400,0.049900,0.001700,0.012100,0.000700,0.004000,0.000800,0.006700,0.021100,0.056200,0.003800,0.070500,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1473,0.036825,4,0.025600,0.053400,16.4233,10479.7422,2586.6641,2555.7188,0,13066.5703,0,0,0,0,0,16.6667,0.2795,28.8276,0.028100,0.004300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082500,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.012300,0.090300,0.013000,0.2830,0.028600,0.2205,0.001100,0.004600,0.020500,0.2933,0.1106,0.071500,0.002300,0.077000,0.036300,0.1653,0.010600,0.000300,0.002300,0.1667,0.015100,0.027100,0.006600,0.027000,0.2099,0,0.045700,0.093300,0.002300,0.018200,0.001000,0.007700,0.001100,0.018600,0.037400,0.1098,0.006100,0,0.4274,0.000100,0.013600,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1644,0.041100,4,0.026500,0.067600,17.7720,10480.4258,2586.6641,2555.7188,0,13066.4062,0,0,0,0,0,16.6667,0.3756,27.2251,0.035800,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1622,0.003100,1,0,0,0,0,0,0,0,0.081300,0,0,0
,0.012700,0.071800,0.012300,0.2127,0.021500,0.091700,0.001400,0.003800,0.021600,0.2556,0.097500,0.066000,0.002200,0.055800,0.019700,0.093800,0.009100,0.000100,0.001900,0.053500,0.011100,0.020100,0.004100,0.021200,0.1528,0,0.029600,0.056700,0.001900,0.012900,0.000700,0.004800,0.001100,0.013500,0.027300,0.058100,0.003800,0.075300,0,0,0.013700,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1329,0.033225,4,0.021000,0.049200,15.6440,10479.7852,2586.6641,2555.7188,0,13067.0898,0,0,0,0,0,16.6667,0.3356,28.0099,0.031100,0.005500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1032,0,0,0,0,522,377,0,0.077900,0,0,0,0,0
,0.010500,0.067100,0.010100,0.2168,0.023100,0.080600,0.000900,0.003200,0.017300,0.2983,0.087400,0.074700,0.002100,0.060100,0.021300,0.067300,0.010700,0.000300,0.3744,0.1363,0.012500,0.021400,0.004000,0.022100,0.1587,0,0.032400,0.052500,0.001900,0.012200,0.000600,0.004200,0.001000,0.006600,0.020100,0.054300,0.003800,0.077200,0,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1389,0.034725,4,0.019100,0.051300,17.0927,10481.3906,2586.6680,2555.7188,0,13066.4531,0,0,0,0,0,16.6667,0.3391,27.2278,0.026800,0.003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1062,0,0,27384,64,0,0,0,0,0,0,0,0,0
,0.015800,0.093100,0.015500,0.2558,0.029800,0.066400,0.001400,0.005100,0.036000,0.3488,0.1181,0.089500,0.002900,0.076600,0.025500,0.096100,0.011100,0.000300,0.002500,0.063800,0.015100,0.022900,0.004600,0.026100,0.1794,0,0.036000,0.058500,0.002300,0.012100,0.000700,0.005700,0.001500,0.016600,0.036200,0.066400,0.004300,0,0,0,0.001000,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2040,0.051000,4,0.024800,0.084900,16.4714,10479.9844,2586.6680,2555.7188,0,13068.0586,0,0,0,0,0,16.6667,0.3087,27.0434,0.030100,0.004700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1104,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.011500,0.062900,0.009700,0.2469,0.021500,0.066700,0.000900,0.003700,0.016300,0.2642,0.084000,0.072200,0.002200,0.058800,0.019600,0.095000,0.007600,0.000300,0.001800,0.051900,0.012100,0.020100,0.003700,0.020500,0.1664,0.026600,0.028500,0.049500,0.001700,0.011600,0.000900,0.004300,0.001000,0.012700,0.027200,0.056300,0.003700,0.017100,0,0,0,0,0,62,0,0,0,0,0,0,334692,144788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1171,0.029275,4,0.019000,0.046600,16.3286,10479.7227,2586.6680,2555.7188,0,13066.6523,0,0,0,0,0,16.6667,0.2848,27.5628,0.026100,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1030,0,0,0,0,520,375,0,0.055400,0,0,0,0,0
,0.012200,0.079700,0.010500,0.2801,0.026100,0.088500,0.000900,0.004200,0.021600,0.3856,0.1338,0.086800,0.002500,0.093000,0.032500,0.1065,0.012000,0.000400,0.002700,0.068500,0.018100,0.027900,0.006700,0.026400,0.2191,0,0.034800,0.072900,0.001800,0.014800,0.000800,0.005800,0.001200,0.008700,0.026400,0.070200,0.004400,0.080900,0,0.000100,0.013200,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1647,0.041175,4,0.024300,0.065400,17.1852,10479.9375,2586.6680,2555.7188,0,13066.3906,0,0,0,0,0,16.6667,0.3456,28.4478,0.027100,0.005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268,0,0,0,0,0,0,0,0,0,0,0,0,0
