ThreadId,ThreadName,TimerId,TimerName,StartTime,EndTime,Duration,Depth
2,GameThread,420,HitTestGrid AddWidget,58.4525052,58.4525054,0.000000200,16
2,GameThread,420,HitTestGrid AddWidget,58.452506,58.4525065,0.000000500,16
2,GameThread,420,HitTestGrid AddWidget,58.4525171,58.4525174,0.000000300,16
2,GameThread,420,HitTestGrid AddWidget,58.45252,58.4525204,0.000000400,16
2,GameThread,420,HitTestGrid AddWidget,58.4525227,58.4525229,0.000000200,16
2,GameThread,420,HitTestGrid AddWidget,58.4525254,58.4525256,0.000000200,16
2,GameThread,8067,SConstraintCanvas,58.4525291,58.4529584,0.000429300,15
2,GameThread,8067,SConstraintCanvas,58.4525313,58.4529578,0.000426500,16
2,GameThread,420,HitTestGrid AddWidget,58.4525429,58.4525434,0.000000500,17
2,GameThread,420,HitTestGrid AddWidget,58.4525442,58.4525445,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525451,58.4525454,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525459,58.4525462,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525467,58.452547,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525475,58.4525478,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525484,58.4525486,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525493,58.4525496,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525501,58.4525503,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525509,58.4525513,0.000000400,17
2,GameThread,420,HitTestGrid AddWidget,58.4525518,58.4525521,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525526,58.4525529,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525534,58.4525536,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525541,58.4525544,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525548,58.452555,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525556,58.4525558,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525564,58.4525567,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525572,58.4525575,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525581,58.4525583,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.452559,58.4525593,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525598,58.45256,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525605,58.4525607,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525612,58.4525614,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.452562,58.4525622,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525627,58.452563,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525635,58.4525637,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525642,58.4525644,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.452565,58.4525653,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525659,58.4525661,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525667,58.452567,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525675,58.4525677,0.000000200,17
2,GameThread,420,HitTestGrid AddWidget,58.4525683,58.4525686,0.000000300,17
2,GameThread,420,HitTestGrid AddWidget,58.4525692,58.4525694,0.000000200,17
2,GameThread,4765,Tick Widgets,58.4525701,58.4525726,0.000002500,17
2,GameThread,8105,WBP_CommanderHUD [C_Map(Widget.cpp(995))],58.4525703,58.4525726,0.000002300,18
2,GameThread,8106,GuLiCommanderMiniMapWidget /Engine/Transient.GameEngine_0:GameInstance_0.GuLiCommanderMiniMapWidget_0_Tick,58.4525708,58.4525725,0.000001700,19
2,GameThread,420,HitTestGrid AddWidget,58.4525728,58.4525734,0.000000600,17
2,GameThread,8107,GuLiCommanderMiniMapWidget /Engine/Transient.GameEngine_0:GameInstance_0.GuLiCommanderMiniMapWidget_0_Paint,58.4525739,58.452954,0.000380100,17
2,GameThread,420,HitTestGrid AddWidget,58.4529553,58.452956,0.000000700,17
2,GameThread,8067,SConstraintCanvas,58.4529589,58.4531103,0.000151400,15
2,GameThread,8067,SConstraintCanvas,58.4529605,58.4531097,0.000149200,16
2,GameThread,8067,SConstraintCanvas,58.4529617,58.4530995,0.000137800,17
2,GameThread,420,HitTestGrid AddWidget,58.4529873,58.4529878,0.000000500,18
2,GameThread,420,HitTestGrid AddWidget,58.4529887,58.4529892,0.000000500,18
2,GameThread,420,HitTestGrid AddWidget,58.4529898,58.4529903,0.000000500,18
2,GameThread,420,HitTestGrid AddWidget,58.4529909,58.4529913,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4529919,58.4529922,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4529927,58.4529931,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4529937,58.4529942,0.000000500,18
2,GameThread,420,HitTestGrid AddWidget,58.4529948,58.4529952,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4529961,58.4529964,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4529969,58.4529972,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4529979,58.4529982,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4529987,58.4529991,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530018,58.4530021,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530044,58.4530046,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530068,58.453007,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530092,58.4530094,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530113,58.4530116,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530153,58.4530157,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530166,58.4530169,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530179,58.4530183,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530188,58.4530191,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530198,58.4530203,0.000000500,18
2,GameThread,420,HitTestGrid AddWidget,58.4530224,58.4530227,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530234,58.4530236,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530242,58.4530244,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530253,58.4530255,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530278,58.453028,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530299,58.4530302,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530308,58.4530312,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530318,58.4530321,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530328,58.4530331,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.453035,58.4530353,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530373,58.4530376,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530382,58.4530385,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.453039,58.4530393,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530401,58.4530403,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530425,58.4530427,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530447,58.4530451,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530457,58.453046,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530466,58.453047,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530478,58.4530481,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530503,58.4530505,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530526,58.4530529,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530535,58.4530537,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530542,58.4530545,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530553,58.4530556,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530576,58.4530578,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530597,58.4530599,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530606,58.4530609,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530616,58.4530618,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530628,58.4530631,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530653,58.4530656,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530678,58.4530682,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530687,58.453069,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530697,58.45307,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530706,58.4530708,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530714,58.4530718,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530723,58.4530726,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530732,58.4530734,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530739,58.4530741,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530748,58.453075,0.000000200,18
2,GameThread,420,HitTestGrid AddWidget,58.4530757,58.453076,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530766,58.453077,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530776,58.453078,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530785,58.4530789,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530795,58.4530798,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530804,58.4530807,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530812,58.4530816,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530821,58.4530824,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.453083,58.4530833,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.453085,58.4530853,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530874,58.4530878,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.45309,58.4530904,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4530918,58.4530921,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530941,58.4530944,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530966,58.4530969,0.000000300,18
2,GameThread,420,HitTestGrid AddWidget,58.4530978,58.4530981,0.000000300,18
2,GameThread,8067,SConstraintCanvas,58.4531004,58.4531094,0.000009000,17
2,GameThread,420,HitTestGrid AddWidget,58.4531077,58.4531081,0.000000400,18
2,GameThread,420,HitTestGrid AddWidget,58.4531086,58.453109,0.000000400,18
2,GameThread,8067,SConstraintCanvas,58.4531121,58.4531265,0.000014400,12
2,GameThread,4765,Tick Widgets,58.4531127,58.4531141,0.000001400,13
2,GameThread,8108,SObjectWidget [Widget.cpp(995)],58.4531127,58.4531141,0.000001400,14
2,GameThread,8109,GuLiTeleportHUDWidget /Engine/Transient.GameEngine_0:GameInstance_0.GuLiTeleportHUDWidget_0_Tick,58.4531132,58.453114,0.000000800,15
2,GameThread,420,HitTestGrid AddWidget,58.4531143,58.4531147,0.000000400,13
2,GameThread,8110,GuLiTeleportHUDWidget /Engine/Transient.GameEngine_0:GameInstance_0.GuLiTeleportHUDWidget_0_Paint,58.4531153,58.4531262,0.000010900,13
2,GameThread,420,HitTestGrid AddWidget,58.453116,58.4531164,0.000000400,14
2,GameThread,420,HitTestGrid AddWidget,58.4531185,58.4531188,0.000000300,14
2,GameThread,420,HitTestGrid AddWidget,58.4531205,58.4531208,0.000000300,14
2,GameThread,420,HitTestGrid AddWidget,58.4531232,58.4531234,0.000000200,14
2,GameThread,4773,STAT_SlatePaintDebugCanvas,58.4531322,58.4531353,0.000003100,12
2,GameThread,387,SlatePrepass,58.4531469,58.4531481,0.000001200,7
2,GameThread,4765,Tick Widgets,58.4531491,58.4531509,0.000001800,7
2,GameThread,8108,SObjectWidget [Widget.cpp(995)],58.4531491,58.4531508,0.000001700,8
2,GameThread,8112,GuLiCommanderCursorWidget /Engine/Transient.GameEngine_0:GameInstance_0.GuLiCommanderCursorWidget_0_Tick,58.4531496,58.4531508,0.000001200,9
2,GameThread,8113,GuLiCommanderCursorWidget /Engine/Transient.GameEngine_0:GameInstance_0.GuLiCommanderCursorWidget_0_Paint,58.4531515,58.4531531,0.000001600,7
2,GameThread,422,GatherWindowElements,58.4531606,58.4535233,0.000362700,6
2,GameThread,423,Slate::AddElements,58.4531637,58.4535224,0.000358700,7
2,GameThread,424,Add Elements Time,58.4531642,58.453522,0.000357800,8
2,GameThread,8114,Slate::AddBoxElements,58.4531647,58.4534603,0.000295600,9
2,GameThread,8115,Slate::AddRoundedBoxElements,58.4534604,58.4534615,0.000001100,9
2,GameThread,8116,Slate::AddShapedTextElement,58.4534617,58.4534997,0.000038000,9
2,GameThread,8117,Slate::AddLineElements,58.4534999,58.4535067,0.000006800,9
2,GameThread,4774,Slate::AddCustomElement,58.4535069,58.4535076,0.000000700,9
2,GameThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4535118,58.4535213,0.000009500,9
2,GameThread,4796,Tick_AutomationController,58.4535365,58.4535422,0.000005700,3
2,GameThread,4797,Tick_AutomationWorker,58.4535423,58.4535441,0.000001800,3
2,GameThread,4798,Render_UpdateFrame,58.4535442,58.4535584,0.000014200,3
2,GameThread,4664,FRenderCommandPipe_StopRecording,58.4535451,58.4535511,0.000006000,4
2,GameThread,4799,RHI Game Tick,58.4535568,58.4535584,0.000001600,4
2,GameThread,396,Frame Sync Time,58.4535604,58.4628461,0.009285700,3
2,GameThread,1151,FRenderCommandFence::BeginFence,58.4535612,58.4535623,0.000001100,4
2,GameThread,1152,GameThreadWaitForTask,58.4535645,58.4628316,0.009267100,4
2,GameThread,1153,Game thread idle time,58.4535651,58.4628313,0.009266200,5
2,GameThread,1151,FRenderCommandFence::BeginFence,58.4628355,58.4628427,0.000007200,4
2,GameThread,4801,Deferred Tick Time,58.4628482,58.4629282,0.000080000,3
2,GameThread,4802,DeletePendingCleanupObjects,58.462849,58.4628604,0.000011400,4
2,GameThread,4793,STAT_FPendingCleanupObjects_Destruct,58.4628497,58.4628589,0.000009200,5
2,GameThread,4803,Tick_Core,58.4628605,58.4629258,0.000065300,4
2,GameThread,4804,STAT_FTicker_Tick,58.4628612,58.4629255,0.000064300,5
2,GameThread,4806,STAT_FBackgroundableTicker_ForegroundTick,58.4628734,58.4628792,0.000005800,6
2,GameThread,4804,STAT_FTicker_Tick,58.4628736,58.4628792,0.000005600,7
2,GameThread,4807,STAT_FHttpManager_Tick,58.4628762,58.4628786,0.000002400,8
2,GameThread,4804,STAT_FTicker_Tick,58.4628767,58.4628769,0.000000200,9
2,GameThread,4808,STAT_FOnlineSubsystemNull_Tick,58.4628804,58.4628865,0.000006100,6
2,GameThread,4810,STAT_FOnlineSubsystemImpl_Tick,58.4628813,58.4628817,0.000000400,7
2,GameThread,4811,SessionInt,58.4628854,58.4628864,0.000001000,7
2,GameThread,4812,STAT_FProxyGenerationProcessor_Tick,58.4628887,58.4628894,0.000000700,6
2,GameThread,4813,UE::Interchange::FInterchangeTaskSystem::Tick,58.4628913,58.4628926,0.000001300,6
2,GameThread,4814,STAT_FMessageTracer_Tick,58.4628954,58.4628959,0.000000500,6
2,GameThread,4892,STAT_FVisualLogger_Tick,58.4629002,58.4629005,0.000000300,6
2,GameThread,4893,STAT_FPythonScriptPlugin_Tick,58.4629028,58.4629045,0.000001700,6
2,GameThread,4891,FSkinningSceneExtension::Tick,58.462921,58.4629251,0.000004100,6
2,GameThread,4931,Tick_DeferredCommands,58.4629259,58.4629278,0.000001900,4
2,GameThread,4932,STAT_UEngine_TickDeferredCommands,58.4629267,58.4629278,0.000001100,5
2,GameThread,4942,Tick_PostRender,58.46293,58.4629352,0.000005200,3
2,GameThread,4943,STAT_Media_TickOutput,58.4629315,58.4629351,0.000003600,4
2,GameThread,4944,MediaUtils MediaPlayerFacade TickOutput,58.4629344,58.4629348,0.000000400,5
2,GameThread,4945,FCoreDelegates::OnEndFrame,58.4629353,58.4629567,0.000021400,3
2,GameThread,8230,STAT_FCsvProfiler_EndFrame_Capturing,58.462953,58.4629541,0.000001100,4
2,GameThread,4946,FTraceAux_OnEndFrame_Stats,58.4629548,58.4629563,0.000001500,4
2,GameThread,8211,FTraceAux_Stats_CSV,58.4629558,58.4629563,0.000000500,5
2,GameThread,4947,UpdateCoreCsvStats_EndFrame,58.4629578,58.4629678,0.000010000,3
2,GameThread,4948,Render_EndFrame,58.4629679,58.4629702,0.000002300,3
2,GameThread,4552,FEngineLoop::Tick,58.4629734,58.4800774,0.017104000,0
56,RHIThread,49,ExecuteTask,58.4460506,58.4474876,0.001437000,0
56,RHIThread,263,RHITaskPipe,58.4460511,58.4474816,0.001430500,1
56,RHIThread,266,RHI_Translate,58.4461309,58.4474083,0.001277400,2
56,RHIThread,8232,Frame,58.4461311,58.447402,0.001270900,3
56,RHIThread,6733,SceneRender,58.4461311,58.4474019,0.001270800,4
56,RHIThread,431,RenderGraphExecute,58.4461312,58.4474018,0.001270600,5
56,RHIThread,7964,Nanite::Streaming,58.4466108,58.4473731,0.000762300,6
56,RHIThread,7968,Nanite::Readback,58.4466123,58.4473724,0.000760100,7
56,RHIThread,7399,CopyToStagingBuffer time,58.4466139,58.4472927,0.000678800,8
56,RHIThread,282,D3D12RHI::AllocatePoolResource,58.4466158,58.4472815,0.000665700,9
56,RHIThread,291,CreateCommittedResource,58.4466163,58.4472675,0.000651200,10
56,RHIThread,6815,Scene,58.4473734,58.4474018,0.000028400,6
56,RHIThread,6928,FXSystemPreRender,58.4473763,58.4474017,0.000025400,7
56,RHIThread,266,RHI_Translate,58.4474099,58.4474555,0.000045600,2
56,RHIThread,8232,Frame,58.4474104,58.4474533,0.000042900,3
56,RHIThread,6733,SceneRender,58.4474105,58.4474532,0.000042700,4
56,RHIThread,431,RenderGraphExecute,58.4474106,58.4474532,0.000042600,5
56,RHIThread,6815,Scene,58.4474107,58.4474531,0.000042400,6
56,RHIThread,6928,FXSystemPreRender,58.4474107,58.4474526,0.000041900,7
56,RHIThread,7297,GPUParticles_PreRender,58.4474117,58.4474519,0.000040200,8
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474217,58.4474304,0.000008700,9
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474311,58.4474336,0.000002500,9
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474339,58.447437,0.000003100,9
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474374,58.4474399,0.000002500,9
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474402,58.4474428,0.000002600,9
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474431,58.447446,0.000002900,9
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474466,58.4474492,0.000002600,9
56,RHIThread,267,RHI_Finalize,58.4474561,58.4474761,0.000020000,2
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474854,58.4474872,0.000001800,1
56,RHIThread,246,WaitForTasks,58.4474889,58.4479327,0.000443800,0
56,RHIThread,49,ExecuteTask,58.4479342,58.4479644,0.000030200,0
56,RHIThread,263,RHITaskPipe,58.4479346,58.447964,0.000029400,1
56,RHIThread,266,RHI_Translate,58.447936,58.4479385,0.000002500,2
56,RHIThread,8232,Frame,58.4479363,58.4479376,0.000001300,3
56,RHIThread,6733,SceneRender,58.4479364,58.4479375,0.000001100,4
56,RHIThread,431,RenderGraphExecute,58.4479364,58.4479375,0.000001100,5
56,RHIThread,6815,Scene,58.4479365,58.4479374,0.000000900,6
56,RHIThread,267,RHI_Finalize,58.4479386,58.4479396,0.000001000,2
56,RHIThread,268,RHI_SubmitToGPU,58.44794,58.4479632,0.000023200,2
56,RHIThread,393,CommandList_Submit,58.4479472,58.4479583,0.000011100,3
56,RHIThread,269,DeleteRHIResources,58.4479586,58.4479587,0.000000100,3
56,RHIThread,49,ExecuteTask,58.447969,58.4479749,0.000005900,0
56,RHIThread,263,RHITaskPipe,58.4479692,58.4479747,0.000005500,1
56,RHIThread,266,RHI_Translate,58.4479696,58.4479712,0.000001600,2
56,RHIThread,8232,Frame,58.4479698,58.4479704,0.000000600,3
56,RHIThread,6733,SceneRender,58.4479698,58.4479704,0.000000600,4
56,RHIThread,431,RenderGraphExecute,58.4479699,58.4479703,0.000000400,5
56,RHIThread,6815,Scene,58.4479699,58.4479703,0.000000400,6
56,RHIThread,267,RHI_Finalize,58.4479715,58.4479721,0.000000600,2
56,RHIThread,246,WaitForTasks,58.4479754,58.448353,0.000377600,0
56,RHIThread,49,ExecuteTask,58.4483549,58.4485247,0.000169800,0
56,RHIThread,263,RHITaskPipe,58.4483553,58.4485243,0.000169000,1
56,RHIThread,266,RHI_Translate,58.4483562,58.4485076,0.000151400,2
56,RHIThread,8232,Frame,58.4483566,58.448505,0.000148400,3
56,RHIThread,6733,SceneRender,58.4483566,58.4485049,0.000148300,4
56,RHIThread,431,RenderGraphExecute,58.4483567,58.4485049,0.000148200,5
56,RHIThread,6815,Scene,58.4483567,58.4485049,0.000148200,6
56,RHIThread,7066,RayTracingScene,58.4483567,58.4485046,0.000147900,7
56,RHIThread,7526,BuildAccelerationStructures_TopLevel,58.4484045,58.4484755,0.000071000,8
56,RHIThread,7527,BuildTopLevel,58.4484049,58.4484755,0.000070600,9
56,RHIThread,7528,PrepareAccelerationStructureBuild_TopLevel,58.4484058,58.4484212,0.000015400,10
56,RHIThread,7528,PrepareAccelerationStructureBuild_TopLevel,58.4484213,58.448423,0.000001700,10
56,RHIThread,7528,PrepareAccelerationStructureBuild_TopLevel,58.4484231,58.4484241,0.000001000,10
56,RHIThread,266,RHI_Translate,58.4485082,58.4485097,0.000001500,2
56,RHIThread,8232,Frame,58.4485083,58.448509,0.000000700,3
56,RHIThread,6733,SceneRender,58.4485084,58.448509,0.000000600,4
56,RHIThread,431,RenderGraphExecute,58.4485084,58.4485089,0.000000500,5
56,RHIThread,6815,Scene,58.4485084,58.4485089,0.000000500,6
56,RHIThread,267,RHI_Finalize,58.4485102,58.448517,0.000006800,2
56,RHIThread,268,RHI_SubmitToGPU,58.4485176,58.4485239,0.000006300,2
56,RHIThread,393,CommandList_Submit,58.448519,58.4485219,0.000002900,3
56,RHIThread,269,DeleteRHIResources,58.448522,58.4485221,0.000000100,3
56,RHIThread,49,ExecuteTask,58.4485275,58.4492331,0.000705600,0
56,RHIThread,263,RHITaskPipe,58.4485277,58.4492324,0.000704700,1
56,RHIThread,266,RHI_Translate,58.4485282,58.4485302,0.000002000,2
56,RHIThread,8232,Frame,58.4485284,58.448529,0.000000600,3
56,RHIThread,6733,SceneRender,58.4485284,58.448529,0.000000600,4
56,RHIThread,431,RenderGraphExecute,58.4485284,58.448529,0.000000600,5
56,RHIThread,6815,Scene,58.4485285,58.448529,0.000000500,6
56,RHIThread,266,RHI_Translate,58.4485305,58.4492003,0.000669800,2
56,RHIThread,8232,Frame,58.4485306,58.4491979,0.000667300,3
56,RHIThread,6733,SceneRender,58.4485306,58.4491979,0.000667300,4
56,RHIThread,431,RenderGraphExecute,58.4485307,58.4491978,0.000667100,5
56,RHIThread,6815,Scene,58.4485307,58.4491977,0.000667000,6
56,RHIThread,7529,RHISetBindingsOnShaderBindingTable,58.448532,58.4485356,0.000003600,7
56,RHIThread,7530,SetBindingsOnShaderBindingTable,58.4485321,58.4485356,0.000003500,8
56,RHIThread,30,ParallelFor,58.4485325,58.4485355,0.000003000,9
56,RHIThread,30,ParallelFor,58.4485328,58.4485355,0.000002700,10
56,RHIThread,7531,ShaderTableCommit,58.4485377,58.4485653,0.000027600,7
56,RHIThread,7532,MergeWorkerData,58.4485378,58.4485391,0.000001300,8
56,RHIThread,7533,BuildUsedResourceSet,58.4485391,58.4485393,0.000000200,8
56,RHIThread,300,FD3D12UploadHeapAllocator::AllocUploadResource,58.4485396,58.4485406,0.000001000,8
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4485898,58.4485939,0.000004100,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4485946,58.4485975,0.000002900,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4485978,58.4486007,0.000002900,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4486011,58.4486038,0.000002700,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4486042,58.4486062,0.000002000,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4486065,58.4486076,0.000001100,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4486078,58.448609,0.000001200,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4486093,58.4486118,0.000002500,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4486122,58.4486146,0.000002400,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4486149,58.4486174,0.000002500,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4486178,58.4486209,0.000003100,7
56,RHIThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4486212,58.4486243,0.000003100,7
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4486721,58.4486723,0.000000200,7
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4486725,58.4486727,0.000000200,7
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4486729,58.448673,0.000000100,7
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4486731,58.4486732,0.000000100,7
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4486734,58.4486735,0.000000100,7
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4486737,58.4486738,0.000000100,7
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.448674,58.4486742,0.000000200,7
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4486744,58.4486746,0.000000200,7
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.448675,58.4486752,0.000000200,7
56,RHIThread,7099,LumenSceneLighting%s,58.4487764,58.4491976,0.000421200,7
56,RHIThread,7100,BuildCardUpdateContext,58.448778,58.4488948,0.000116800,8
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4487803,58.4487806,0.000000300,9
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4487807,58.4487808,0.000000100,9
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.448781,58.4487811,0.000000100,9
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4487813,58.4487815,0.000000200,9
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4487817,58.4487818,0.000000100,9
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4487821,58.4487822,0.000000100,9
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4487828,58.448783,0.000000200,9
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4487832,58.4487833,0.000000100,9
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4487835,58.4487836,0.000000100,9
56,RHIThread,7391,D3D12RHI::AcquireTransient,58.4488649,58.4488651,0.000000200,9
